Wall time,Step,Value
1505995189.920473,703,0.859375
1505995190.0558448,704,0.78125
1505995190.1902406,705,0.921875
1505995190.3256447,706,0.796875
1505995190.4635484,707,0.859375
1505995190.5959067,708,0.1875
1505995190.8615057,710,0.703125
1505995190.9944499,711,0.828125
1505995191.1255496,712,0.90625
1505995191.6606004,716,0.890625
1505995192.1930676,720,0.921875
1505995192.324459,721,0.9375
1505995193.6081514,723,0.90625
1505995193.7445595,724,0.96875
1505995193.8776312,725,0.859375
1505995194.0095475,726,0.90625
1505995194.1412807,727,0.9375
1505995194.2777646,728,0.796875
1505995194.6758552,731,0.90625
1505995194.81021,732,0.828125
1505995194.943622,733,0.84375
1505995195.6105826,738,0.734375
1505995195.820694,740,0.8125
1505995195.8969734,741,0.875
1505995196.0283568,742,0.90625
1505995196.1707428,743,0.84375
1505995196.4378178,745,0.859375
1505995196.8376973,748,0.875
1505995196.9711587,749,0.84375
1505995197.4091518,752,0.78125
1505995197.5437484,753,0.921875
1505995197.6753278,754,0.859375
1505995197.9430547,756,0.875
1505995198.2107637,758,0.9375
1505995199.6271565,761,0.828125
1505995199.759025,762,0.984375
1505995200.0242345,764,0.890625
1505995200.4249263,767,0.859375
1505995200.5583243,768,0.828125
1505995200.6906912,769,0.921875
1505995200.9589458,771,0.84375
1505995201.0929444,772,0.921875
1505995201.2286546,773,0.90625
1505995201.3630564,774,0.90625
1505995201.4949622,775,0.90625
1505995201.6263227,776,0.890625
1505995201.7606893,777,0.890625
1505995201.8920867,778,0.890625
1505995202.174637,781,0.9375
1505995202.3110027,782,0.90625
1505995202.8431447,786,0.375
1505995202.989635,787,0.875
1505995203.2588704,789,0.90625
1505995203.5266838,791,0.890625
1505995203.792591,793,0.890625
1505995203.9259944,794,0.796875
1505995204.0588784,795,0.875
1505995204.1913805,796,0.875
1505995204.3547876,797,0.84375
1505995205.4958,798,0.9375
1505995205.7751207,800,0.96875
1505995206.043936,802,0.90625
1505995206.3090875,804,0.875
1505995206.7077765,807,0.921875
1505995206.8407707,808,0.921875
1505995206.9751735,809,0.953125
1505995207.1114202,810,0.875
1505995207.2427733,811,0.9375
1505995207.775493,815,0.90625
1505995208.0404398,817,0.875
1505995208.11765,818,0.90625
1505995208.3227684,820,0.890625
1505995208.7315228,823,0.9375
1505995208.997163,825,0.1875
1505995209.1315155,826,0.96875
1505995209.2664416,827,0.859375
1505995209.671209,830,0.875
1505995210.0699742,833,0.921875
1505995210.2042313,834,0.90625
1505995211.482244,836,0.90625
1505995211.7619715,838,0.8125
1505995212.030256,840,0.890625
1505995212.162642,841,0.953125
1505995212.6952076,845,0.921875
1505995212.9604738,847,0.90625
1505995213.0910149,848,0.84375
1505995213.2243989,849,0.9375
1505995213.3576398,850,0.984375
1505995213.7613723,853,0.90625
1505995214.0276537,855,0.921875
1505995214.443718,859,0.828125
1505995214.7079966,861,0.8125
1505995214.8424153,862,0.96875
1505995214.9774165,863,0.921875
1505995215.108769,864,0.203125
1505995215.2541595,865,0.90625
1505995215.790293,869,0.90625
1505995216.0561924,871,0.859375
1505995216.191037,872,0.9375
1505995217.6125734,875,0.84375
1505995217.7469847,876,0.9375
1505995217.8793414,877,0.921875
1505995218.0122178,878,0.859375
1505995218.1465802,879,0.9375
1505995218.412328,881,0.90625
1505995218.544686,882,0.953125
1505995218.677004,883,0.921875
1505995218.8093686,884,0.921875
1505995219.076082,886,0.953125
1505995219.4757195,889,0.90625
1505995219.7414393,891,0.90625
1505995219.874799,892,0.859375
1505995220.1415234,894,0.84375
1505995220.273522,895,0.921875
1505995220.3507333,896,0.90625
1505995220.5578167,898,0.875
1505995220.706773,899,0.828125
1505995220.9745064,901,0.875
1505995221.1079009,902,0.921875
1505995221.774376,907,0.9375
1505995222.0427287,909,0.9375
1505995222.177139,910,0.953125
1505995222.3105035,911,0.953125
1505995223.4491355,912,0.921875
1505995223.5945368,913,0.921875
1505995223.726844,914,0.890625
1505995223.859211,915,0.890625
1505995224.1269047,917,0.9375
1505995224.2608163,918,0.90625
1505995224.3947468,919,0.921875
1505995224.7938175,922,0.875
1505995224.9294183,923,0.921875
1505995225.0598524,924,0.890625
1505995225.192176,925,0.84375
1505995225.4594872,927,0.890625
1505995226.2692976,933,0.9375
1505995226.405668,934,0.90625
1505995226.4816344,935,0.90625
1505995226.6888056,937,0.875
1505995227.2244096,941,0.875
1505995227.6235406,944,0.875
1505995228.0243104,947,0.96875
1505995229.5749152,951,0.953125
1505995229.9758143,954,0.953125
1505995230.1092412,955,0.890625
1505995230.2460334,956,0.921875
1505995230.511347,958,0.890625
1505995230.6447582,959,0.875
1505995230.7776668,960,0.9375
1505995231.0435798,962,0.875
1505995231.176942,963,0.921875
1505995231.310868,964,0.875
1505995231.444731,965,0.875
1505995231.5771182,966,0.90625
1505995231.84255,968,0.90625
1505995231.976907,969,0.9375
1505995232.2436357,971,0.9375
1505995232.5112095,973,0.921875
1505995232.5874665,974,0.875
1505995232.7937856,976,0.8125
1505995233.0606303,978,0.875
1505995233.1920693,979,0.765625
1505995233.3270907,980,0.828125
1505995233.4601362,981,0.21875
1505995233.8712244,984,0.828125
1505995234.0072055,985,0.796875
1505995234.1411288,986,0.890625
1505995235.5558445,989,0.9375
1505995235.6982405,990,0.90625
1505995236.7594967,998,0.921875
1505995237.1587007,1001,0.984375
1505995237.293074,1002,0.9375
1505995237.5598683,1004,0.9375
1505995237.827698,1006,0.96875
1505995237.9595587,1007,0.953125
1505995238.3602514,1010,0.90625
1505995238.4946175,1011,0.984375
1505995238.702217,1013,0.875
1505995238.7773812,1014,0.90625
1505995238.9088225,1015,0.859375
1505995239.043158,1016,0.921875
1505995239.4443352,1019,0.96875
1505995241.5433462,1027,0.859375
1505995241.6787236,1028,0.96875
1505995241.8101003,1029,0.921875
1505995242.0748608,1031,0.890625
1505995242.3436542,1033,0.953125
1505995242.477593,1034,0.90625
1505995242.6099734,1035,0.90625
1505995242.8757565,1037,0.875
1505995243.145521,1039,0.90625
1505995243.2759514,1040,0.875
1505995243.4093394,1041,0.890625
1505995243.8124278,1044,0.953125
1505995243.943782,1045,0.953125
1505995244.0771549,1046,0.890625
1505995244.741972,1051,0.984375
1505995244.8928385,1053,0.9375
1505995245.0252466,1054,0.9375
1505995245.2930012,1056,0.9375
1505995245.4263604,1057,0.9375
1505995245.6946995,1059,0.15625
1505995247.5246253,1065,0.890625
1505995247.6580222,1066,0.953125
1505995247.9264328,1068,0.921875
1505995248.194773,1070,0.890625
1505995248.7248373,1074,0.9375
1505995248.9927633,1076,0.953125
1505995249.1261492,1077,0.921875
1505995249.258534,1078,0.84375
1505995249.5248802,1080,0.90625
1505995249.7962282,1082,0.953125
1505995250.0594862,1084,0.90625
1505995250.1948981,1085,0.921875
1505995250.3262906,1086,0.953125
1505995250.459243,1087,0.953125
1505995250.5931625,1088,0.9375
1505995251.0149407,1092,0.90625
1505995251.2777312,1094,0.84375
1505995251.4101365,1095,0.921875
1505995252.210457,1101,0.921875
1505995253.4952118,1103,0.96875
1505995253.7624798,1105,0.953125
1505995253.8943505,1106,0.890625
1505995254.0252934,1107,0.90625
1505995254.8312058,1113,0.953125
1505995255.2293406,1116,0.90625
1505995255.49413,1118,0.921875
1505995255.8942778,1121,0.828125
1505995256.2934453,1124,0.921875
1505995256.4268062,1125,0.921875
1505995256.6925948,1127,0.90625
1505995256.825967,1128,0.953125
1505995256.9623587,1129,0.9375
1505995257.0365589,1130,0.8125
1505995257.245121,1132,0.9375
1505995257.376535,1133,0.9375
1505995257.6413283,1135,0.90625
1505995257.7742958,1136,0.890625
1505995257.9067028,1137,0.296875
1505995259.3157783,1140,0.875
1505995259.465179,1141,0.90625
1505995259.7288907,1143,0.921875
1505995260.79613,1151,0.859375
1505995260.9284852,1152,0.9375
1505995261.0598633,1153,0.921875
1505995261.1912713,1154,0.9375
1505995261.3256323,1155,0.953125
1505995261.6000931,1157,0.953125
1505995261.731447,1158,0.953125
1505995261.8628013,1159,0.90625
1505995262.260934,1162,0.96875
1505995262.3943448,1163,0.921875
1505995262.524686,1164,0.890625
1505995262.9257734,1167,0.890625
1505995263.1343455,1169,0.9375
1505995265.4289968,1179,0.890625
1505995265.8276322,1182,0.9375
1505995266.0933511,1184,0.953125
1505995266.22671,1185,0.953125
1505995266.4934654,1187,0.9375
1505995266.6267543,1188,0.953125
1505995266.7617352,1189,0.953125
1505995267.0267677,1191,1.0
1505995267.4251564,1194,0.9375
1505995267.5575128,1195,0.875
1505995267.6919,1196,0.859375
1505995267.8238406,1197,0.921875
1505995267.9572434,1198,0.890625
1505995268.0901344,1199,0.953125
1505995268.2240193,1200,0.875
1505995268.3563814,1201,0.953125
1505995268.6231573,1203,0.953125
1505995268.8894234,1205,0.984375
1505995269.0230742,1206,0.9375
1505995269.2356515,1208,0.9375
1505995269.4442134,1210,0.875
1505995269.718,1212,0.90625
1505995269.852352,1213,0.90625
1505995269.9902644,1214,0.90625
1505995270.1231227,1215,0.25
1505995271.2614288,1216,0.890625
1505995271.4088836,1217,0.890625
1505995271.9435096,1221,0.96875
1505995272.6106317,1226,0.90625
1505995272.7450187,1227,0.921875
1505995273.0134172,1229,0.953125
1505995273.1477528,1230,0.890625
1505995273.2811384,1231,0.90625
1505995273.6788092,1234,0.921875
1505995273.8101645,1235,0.984375
1505995273.9430895,1236,0.953125
1505995274.209295,1238,0.984375
1505995274.6099966,1241,0.96875
1505995275.013844,1244,0.96875
1505995275.2805743,1246,0.90625
1505995275.432097,1248,0.96875
1505995275.563971,1249,0.890625
1505995275.8312852,1251,0.921875
1505995275.9606905,1252,0.859375
1505995277.3795257,1255,0.953125
1505995277.5114567,1256,0.875
1505995277.6403813,1257,0.984375
1505995277.908804,1259,0.921875
1505995278.0426548,1260,0.9375
1505995278.177082,1261,0.953125
1505995278.4438362,1263,0.921875
1505995278.5777602,1264,0.875
1505995278.712123,1265,0.890625
1505995278.843539,1266,0.96875
1505995278.97687,1267,0.890625
1505995279.1105323,1268,0.859375
1505995279.3787858,1270,0.90625
1505995279.776496,1273,0.90625
1505995279.9094024,1274,0.953125
1505995280.1760437,1276,0.921875
1505995280.7095923,1280,0.953125
1505995280.8429127,1281,0.953125
1505995281.109447,1283,0.90625
1505995281.5309446,1287,0.9375
1505995281.7947493,1289,0.96875
1505995282.0616035,1291,0.921875
1505995283.3446093,1293,0.25
1505995283.478998,1294,0.859375
1505995283.6129267,1295,0.921875
1505995283.7483292,1296,0.921875
1505995284.0125945,1298,0.9375
1505995284.4126942,1301,0.953125
1505995284.544111,1302,0.859375
1505995284.8128314,1304,0.984375
1505995284.9477532,1305,0.953125
1505995285.083341,1306,0.890625
1505995285.3475218,1308,0.875
1505995285.8783426,1312,0.96875
1505995286.1437032,1314,0.96875
1505995286.277091,1315,0.9375
1505995286.5455225,1317,0.953125
1505995286.6779056,1318,0.90625
1505995286.812853,1319,0.9375
1505995287.079429,1321,0.9375
1505995287.2103465,1322,0.84375
1505995287.6521962,1326,1.0
1505995287.785383,1327,0.921875
1505995287.9194646,1328,0.90625
1505995288.0524108,1329,0.96875
1505995289.193843,1330,0.984375
1505995289.4772546,1332,0.28125
1505995289.7444427,1334,0.9375
1505995289.8757875,1335,0.9375
1505995290.011158,1336,0.9375
1505995290.1435766,1337,0.90625
1505995290.277948,1338,0.9375
1505995290.4118493,1339,0.921875
1505995290.8119547,1342,0.859375
1505995291.210055,1345,0.875
1505995291.478339,1347,0.90625
1505995291.7561123,1349,0.921875
1505995291.8894706,1350,0.875
1505995292.0228329,1351,0.96875
1505995292.158208,1352,0.875
1505995292.2895925,1353,0.953125
1505995292.8250294,1357,0.953125
1505995293.3600376,1361,0.890625
1505995293.6371653,1363,0.953125
1505995293.7124517,1364,0.9375
1505995294.0493526,1367,0.875
1505995295.1878567,1368,0.890625
1505995295.3327656,1369,0.921875
1505995295.7402995,1372,0.921875
1505995296.142411,1375,0.9375
1505995296.2762752,1376,0.890625
1505995296.4066265,1377,0.859375
1505995296.6764138,1379,0.890625
1505995296.809802,1380,0.984375
1505995296.9446707,1381,0.96875
1505995297.3433256,1384,0.890625
1505995297.6111193,1386,0.984375
1505995297.748992,1387,0.984375
1505995297.880789,1388,0.984375
1505995298.015189,1389,0.953125
1505995298.1477346,1390,0.984375
1505995298.2786124,1391,0.953125
1505995298.5464067,1393,0.953125
1505995298.678508,1394,0.875
1505995299.0846412,1397,0.9375
1505995299.7747664,1402,0.890625
1505995301.1991785,1406,0.828125
1505995302.2779262,1414,0.90625
1505995302.4103148,1415,0.890625
1505995302.543491,1416,0.9375
1505995302.6794143,1417,0.9375
1505995303.2105231,1421,0.921875
1505995303.6103237,1424,0.953125
1505995303.7486942,1425,0.984375
1505995304.0141788,1427,0.90625
1505995304.1455417,1428,0.9375
1505995304.2759254,1429,1.0
1505995304.4116411,1430,0.984375
1505995304.6873474,1432,0.890625
1505995304.9534707,1434,0.96875
1505995305.0866892,1435,0.96875
1505995305.2210567,1436,0.921875
1505995305.4898117,1438,0.953125
1505995305.6231833,1439,0.953125
1505995305.7565634,1440,0.96875
1505995305.9646883,1442,0.96875
1505995307.176346,1444,0.890625
1505995307.9920285,1450,0.859375
1505995308.2682827,1452,0.96875
1505995308.7988064,1456,0.9375
1505995308.9307108,1457,0.96875
1505995309.0641265,1458,0.953125
1505995309.5942419,1462,0.953125
1505995310.2637224,1467,0.921875
1505995310.3952281,1468,0.9375
1505995310.9408815,1472,0.859375
1505995311.474509,1476,0.984375
1505995311.879203,1479,0.953125
1505995313.1675804,1482,0.9375
1505995313.3144479,1483,0.90625
1505995313.4478152,1484,0.921875
1505995313.8445137,1487,0.890625
1505995313.9782033,1488,0.1875
1505995314.3777046,1491,0.96875
1505995314.5091724,1492,0.9375
1505995314.643508,1493,0.921875
1505995314.7779193,1494,0.9375
1505995314.9108353,1495,0.953125
1505995315.8449407,1502,0.9375
1505995315.9798207,1503,0.953125
1505995316.1265278,1504,0.9375
1505995316.2614672,1505,0.953125
1505995316.5287418,1507,0.921875
1505995316.6631355,1508,0.859375
1505995316.795498,1509,0.984375
1505995316.9289021,1510,0.953125
1505995317.06281,1511,0.953125
1505995317.237892,1512,0.9375
1505995317.3731015,1513,0.984375
1505995317.5074742,1514,0.953125
1505995317.6413865,1515,0.890625
1505995318.0425858,1518,0.96875
1505995319.257225,1520,0.96875
1505995319.8779926,1525,0.890625
1505995320.0124288,1526,0.90625
1505995320.1448228,1527,0.21875
1505995320.4126065,1529,0.9375
1505995321.342474,1536,0.953125
1505995321.6102066,1538,0.9375
1505995322.1436725,1542,0.890625
1505995322.2760613,1543,0.84375
1505995322.40828,1544,0.921875
1505995322.9450018,1548,0.921875
1505995323.2128127,1550,0.9375
1505995323.3461459,1551,0.9375
1505995323.6114483,1553,0.890625
1505995323.74484,1554,0.859375
1505995324.013158,1556,0.953125
1505995324.1445854,1557,0.875
1505995325.848155,1563,0.953125
1505995325.9805386,1564,0.9375
1505995326.1149175,1565,0.90625
1505995326.7787776,1570,0.953125
1505995326.910653,1571,0.9375
1505995328.1125162,1580,0.96875
1505995328.2449868,1581,0.953125
1505995328.6461651,1584,0.953125
1505995328.7780442,1585,0.90625
1505995328.9114075,1586,0.921875
1505995329.0448697,1587,0.953125
1505995329.1802392,1588,0.984375
1505995329.3127038,1589,0.90625
1505995329.4450834,1590,0.96875
1505995329.712808,1592,0.921875
1505995329.9772315,1594,0.96875
1505995330.1085773,1595,0.953125
1505995331.2481003,1596,0.953125
1505995331.4707177,1598,0.90625
1505995331.5471475,1599,0.96875
1505995331.812947,1601,0.96875
1505995332.076256,1603,0.953125
1505995332.209856,1604,0.96875
1505995332.4838874,1606,0.984375
1505995332.6152802,1607,0.890625
1505995333.1545498,1611,0.953125
1505995333.2856374,1612,0.890625
1505995333.55288,1614,0.9375
1505995333.6866412,1615,0.953125
1505995333.8207273,1616,0.921875
1505995333.9521341,1617,0.9375
1505995334.2188923,1619,0.9375
1505995334.3539894,1620,0.921875
1505995334.489391,1621,0.921875
1505995334.6218257,1622,0.875
1505995335.160651,1626,0.9375
1505995335.4369853,1628,0.953125
1505995335.5708735,1629,0.953125
1505995335.7062504,1630,0.90625
1505995335.9734533,1632,0.90625
1505995337.2513402,1634,0.984375
1505995337.5317445,1636,0.96875
1505995337.6866956,1638,0.96875
1505995337.8195956,1639,0.921875
1505995337.9545925,1640,1.0
1505995338.2207355,1642,0.953125
1505995338.3536258,1643,0.953125
1505995338.4865391,1644,0.265625
1505995338.6244686,1645,0.96875
1505995338.7583904,1646,0.9375
1505995338.892777,1647,0.890625
1505995339.1593025,1649,0.953125
1505995339.292448,1650,0.84375
1505995339.6943321,1653,0.984375
1505995339.826435,1654,0.921875
1505995340.096122,1656,0.9375
1505995340.2275097,1657,0.953125
1505995340.6274366,1660,0.953125
1505995340.7608645,1661,0.984375
1505995340.8954318,1662,0.890625
1505995341.028859,1663,0.90625
1505995341.160281,1664,0.9375
1505995341.4296274,1666,0.96875
1505995341.974751,1670,0.953125
1505995343.2482867,1672,0.90625
1505995343.3997025,1673,0.90625
