Wall time,Step,Value
1505995135.2577813,355,0.5714043378829956
1505995135.392842,356,0.5531261563301086
1505995135.6567402,358,0.9072023630142212
1505995135.9254909,360,0.825188159942627
1505995136.0578578,361,0.7969462275505066
1505995136.1932318,362,0.764251708984375
1505995136.5909905,365,0.6736221313476562
1505995136.7253509,366,0.6426253914833069
1505995136.857728,367,0.6373150944709778
1505995137.1224408,369,0.6048033833503723
1505995137.2583091,370,0.5992420315742493
1505995137.5271525,372,0.5602268576622009
1505995137.668569,373,0.5390037894248962
1505995137.9363847,375,0.5303438305854797
1505995138.2041929,377,0.49455785751342773
1505995138.4708745,379,0.490731805562973
1505995139.6105804,380,0.49324700236320496
1505995139.757005,381,0.4667399823665619
1505995140.022313,383,0.4474097192287445
1505995140.1571825,384,0.43715226650238037
1505995140.5606687,387,0.4254518151283264
1505995140.6930254,388,0.4044717848300934
1505995140.768263,389,0.4464408755302429
1505995140.8434613,390,0.4395827054977417
1505995141.1083884,392,0.4122629761695862
1505995141.241771,393,0.40287402272224426
1505995141.3751416,394,0.4157835841178894
1505995141.507493,395,0.4134351313114166
1505995142.7073598,404,0.7099197506904602
1505995142.8383434,405,0.6699082255363464
1505995143.106615,407,0.6119024753570557
1505995143.50576,410,0.5564234852790833
1505995144.4394608,417,0.4264833331108093
1505995145.5815086,418,0.41385984420776367
1505995146.1413662,422,0.40635740756988525
1505995146.2751958,423,0.39780664443969727
1505995146.4086392,424,0.38638877868652344
1505995146.6718788,426,0.38350117206573486
1505995146.8829072,428,0.3652089536190033
1505995147.3567605,432,0.4296104311943054
1505995148.5568998,441,0.6200836300849915
1505995148.690844,442,0.5838295817375183
1505995148.8272367,443,0.5482907891273499
1505995148.9594834,444,0.5305518507957458
1505995149.2254083,446,0.49189671874046326
1505995149.357377,447,0.4668519198894501
1505995149.759069,450,0.4333556592464447
1505995150.1577258,453,0.4168265759944916
1505995151.9771821,459,0.3759617507457733
1505995152.110605,460,0.37852153182029724
1505995152.2409508,461,0.38342228531837463
1505995152.3753417,462,0.38520655035972595
1505995152.5097232,463,0.4021873474121094
1505995152.7764452,465,0.37161019444465637
1505995152.9058235,466,0.3624725639820099
1505995152.9845107,467,0.3614242970943451
1505995153.1911592,469,0.3755742609500885
1505995153.3245463,470,0.3704892694950104
1505995153.4588907,471,0.363450288772583
1505995153.7256718,473,0.3561249375343323
1505995153.994452,475,0.7467800378799438
1505995154.1263626,476,0.7123464345932007
1505995154.6581051,480,0.6164501905441284
1505995155.5926628,487,0.48531702160835266
1505995155.9929254,490,0.45707619190216064
1505995156.1230302,491,0.44762933254241943
1505995156.3893569,493,0.42392975091934204
1505995157.6753669,495,0.4034322202205658
1505995158.076373,498,0.39783331751823425
1505995159.423642,509,0.360676109790802
1505995159.8257692,512,0.37006819248199463
1505995159.9571214,513,0.379186749458313
1505995160.0905097,514,0.8828763365745544
1505995160.3589544,516,0.80974942445755
1505995160.6247602,518,0.7208829522132874
1505995160.7578225,519,0.68128901720047
1505995161.0271442,521,0.6168703436851501
1505995161.7070785,526,0.534468412399292
1505995161.840982,527,0.503628671169281
1505995163.6603775,533,0.4098207652568817
1505995163.924687,535,0.39935702085494995
1505995164.0585687,536,0.3991386592388153
1505995164.1938753,537,0.38632023334503174
1505995164.3268068,538,0.3834827244281769
1505995164.4571548,539,0.3837360441684723
1505995164.5903864,540,0.3900555670261383
1505995164.7243383,541,0.3724062740802765
1505995164.8577898,542,0.35388094186782837
1505995164.991146,543,0.35560911893844604
1505995165.1241004,544,0.3436731696128845
1505995165.274521,546,0.35291269421577454
1505995165.6762497,549,0.3590295612812042
1505995165.809978,550,0.3615463376045227
1505995165.9408903,551,0.3737667202949524
1505995166.2097878,553,0.8329859972000122
1505995166.7406745,557,0.6541048884391785
1505995167.012516,559,0.5855425596237183
1505995167.2773368,561,0.5219026207923889
1505995167.4092267,562,0.5141463279724121
1505995167.8084595,565,0.4709450900554657
1505995167.9428706,566,0.44451597332954407
1505995168.0751946,567,0.4357166886329651
1505995168.341547,569,0.42089352011680603
1505995169.6279612,571,0.3826011121273041
1505995169.8922393,573,0.3877273499965668
1505995170.1576083,575,0.4612046480178833
1505995170.2959998,576,0.4478048086166382
1505995170.7032697,579,0.47866541147232056
1505995170.971306,581,0.4949357211589813
1505995171.1046681,582,0.4823790192604065
1505995171.2407155,583,0.4703742563724518
1505995171.315943,584,0.44637900590896606
1505995171.3888783,585,0.4376792013645172
1505995171.522641,586,0.4374667704105377
1505995171.7894537,588,0.42363452911376953
1505995171.922318,589,0.4084140956401825
1505995172.590548,594,0.6239066123962402
1505995172.72436,595,0.5895939469337463
1505995172.9945543,597,0.5503869652748108
1505995173.1279752,598,0.5111361145973206
1505995173.2615006,599,0.5136914253234863
1505995173.3935432,600,0.5093696713447571
1505995173.6584475,602,0.4804125726222992
1505995173.9251044,604,0.43376368284225464
1505995174.1925375,606,0.39915040135383606
1505995175.4667602,608,0.37427058815956116
1505995175.741671,610,0.3674218952655792
1505995176.008441,612,0.37712812423706055
1505995176.142415,613,0.37901923060417175
1505995176.2758315,614,0.3696261942386627
1505995176.674534,617,0.35669851303100586
1505995177.2094269,621,0.40357154607772827
1505995177.3433814,622,0.40240079164505005
1505995177.4948173,624,0.37473055720329285
1505995177.6267,625,0.36066722869873047
1505995177.8973372,627,0.3470049798488617
1505995178.441336,631,0.7778840661048889
1505995178.575731,632,0.7360700964927673
1505995178.843528,634,0.6602780818939209
1505995179.110949,636,0.5988168716430664
1505995180.0413244,643,0.5063679218292236
1505995180.176711,644,0.49211904406547546
1505995181.449317,646,0.4524921178817749
1505995181.5917456,647,0.4385770559310913
1505995181.7251382,648,0.427804172039032
1505995181.860324,649,0.406835675239563
1505995181.9924827,650,0.4017079472541809
1505995182.1267147,651,0.3872552514076233
1505995182.392443,653,0.36554741859436035
1505995182.5383797,654,0.34747669100761414
1505995183.064866,658,0.3187190592288971
1505995183.2062526,659,0.335154265165329
1505995183.492091,661,0.3490821123123169
1505995183.6510272,663,0.34615063667297363
1505995184.072646,666,0.3520403206348419
1505995184.3448455,668,0.383607417345047
1505995184.4752524,669,0.3819769620895386
1505995184.6135428,670,0.8293395042419434
1505995185.0240934,673,0.712080180644989
1505995185.157469,674,0.6805402636528015
1505995185.2928374,675,0.6313033103942871
1505995185.4231067,676,0.6016362309455872
1505995185.5578983,677,0.5815133452415466
1505995185.8277905,679,0.5287339687347412
1505995185.9595265,680,0.5012294054031372
1505995186.0930412,681,0.48855268955230713
1505995186.3609002,683,0.45385318994522095
1505995187.4998298,684,0.44575318694114685
1505995187.6442332,685,0.4322851896286011
1505995187.7761438,686,0.4191279709339142
1505995187.9105465,687,0.4235025942325592
1505995188.042601,688,0.4303133487701416
1505995188.3088508,690,0.40753331780433655
1505995188.4411445,691,0.40172815322875977
1505995188.8425941,694,0.3803265690803528
1505995189.374103,698,0.33947083353996277
1505995189.7160432,701,0.3290290832519531
1505995189.789137,702,0.32108840346336365
1505995189.920473,703,0.3124246895313263
1505995190.0558448,704,0.3190731108188629
1505995190.1902406,705,0.3290335536003113
1505995190.3256447,706,0.3145281672477722
1505995190.4635484,707,0.3322543799877167
1505995190.5959067,708,0.3475952446460724
1505995190.8615057,710,0.7199947834014893
1505995190.9944499,711,0.7196641564369202
1505995191.1255496,712,0.6826582551002502
1505995191.6606004,716,0.5643123984336853
1505995192.1930676,720,0.4511271119117737
1505995192.324459,721,0.4295419156551361
1505995193.6081514,723,0.4011503756046295
1505995193.7445595,724,0.391181617975235
1505995193.8776312,725,0.36533123254776
1505995194.0095475,726,0.3558650314807892
1505995194.1412807,727,0.35034558176994324
1505995194.2777646,728,0.34401604533195496
1505995194.6758552,731,0.36101558804512024
1505995194.81021,732,0.34867629408836365
1505995194.943622,733,0.352975994348526
1505995195.6105826,738,0.3726547062397003
1505995195.820694,740,0.38840213418006897
1505995195.8969734,741,0.3939875066280365
1505995196.0283568,742,0.38607585430145264
1505995196.1707428,743,0.37361764907836914
1505995196.4378178,745,0.38506218791007996
1505995196.8376973,748,0.7700568437576294
1505995196.9711587,749,0.7294328212738037
1505995197.4091518,752,0.6220207810401917
1505995197.5437484,753,0.6014311909675598
1505995197.6753278,754,0.5685423612594604
1505995197.9430547,756,0.527263879776001
1505995198.2107637,758,0.49089425802230835
1505995199.6271565,761,0.4324140250682831
1505995199.759025,762,0.4184691309928894
1505995200.0242345,764,0.3829403519630432
1505995200.4249263,767,0.37042301893234253
1505995200.5583243,768,0.362318754196167
1505995200.6906912,769,0.3597162961959839
1505995200.9589458,771,0.3351864814758301
1505995201.0929444,772,0.3450223505496979
1505995201.2286546,773,0.34094691276550293
1505995201.3630564,774,0.33665671944618225
1505995201.4949622,775,0.3249071538448334
1505995201.6263227,776,0.3247997462749481
1505995201.7606893,777,0.31967073678970337
1505995201.8920867,778,0.32282504439353943
1505995202.174637,781,0.2848252058029175
1505995202.3110027,782,0.27344411611557007
1505995202.8431447,786,0.27839040756225586
1505995202.989635,787,0.6965341567993164
1505995203.2588704,789,0.6255016922950745
1505995203.5266838,791,0.566643476486206
1505995203.792591,793,0.5104588270187378
1505995203.9259944,794,0.4906742572784424
1505995204.0588784,795,0.4964160919189453
1505995204.1913805,796,0.478805273771286
1505995204.3547876,797,0.45886844396591187
1505995205.4958,798,0.44703906774520874
1505995205.7751207,800,0.4207262694835663
1505995206.043936,802,0.3799160122871399
1505995206.3090875,804,0.35427120327949524
1505995206.7077765,807,0.3578259348869324
1505995206.8407707,808,0.346739262342453
1505995206.9751735,809,0.33489149808883667
1505995207.1114202,810,0.31474629044532776
1505995207.2427733,811,0.31968241930007935
1505995207.775493,815,0.2928527295589447
1505995208.0404398,817,0.2851840555667877
1505995208.11765,818,0.2815716862678528
1505995208.3227684,820,0.312862753868103
1505995208.7315228,823,0.2904316484928131
1505995208.997163,825,0.29371798038482666
1505995209.1315155,826,0.8016769886016846
1505995209.2664416,827,0.7367111444473267
1505995209.671209,830,0.6038033962249756
1505995210.0699742,833,0.5136427879333496
1505995210.2042313,834,0.48344331979751587
1505995211.482244,836,0.4353558421134949
1505995211.7619715,838,0.4048437178134918
1505995212.030256,840,0.39624327421188354
1505995212.162642,841,0.38859498500823975
1505995212.6952076,845,0.39668285846710205
1505995212.9604738,847,0.36848220229148865
1505995213.0910149,848,0.36225295066833496
1505995213.2243989,849,0.35817751288414
1505995213.3576398,850,0.33945775032043457
1505995213.7613723,853,0.30937424302101135
1505995214.0276537,855,0.30397772789001465
1505995214.443718,859,0.3107023239135742
1505995214.7079966,861,0.3166811764240265
1505995214.8424153,862,0.33146074414253235
1505995214.9774165,863,0.3133832514286041
1505995215.108769,864,0.30653712153434753
1505995215.2541595,865,0.760789155960083
1505995215.790293,869,0.5846753716468811
1505995216.0561924,871,0.5407712459564209
1505995216.191037,872,0.5200987458229065
1505995217.6125734,875,0.4711270332336426
1505995217.7469847,876,0.46308037638664246
1505995217.8793414,877,0.43951842188835144
1505995218.0122178,878,0.4198276698589325
1505995218.1465802,879,0.412555992603302
1505995218.412328,881,0.3746911287307739
1505995218.544686,882,0.3544810712337494
1505995218.677004,883,0.3328862190246582
1505995218.8093686,884,0.3227892220020294
1505995219.076082,886,0.30258074402809143
1505995219.4757195,889,0.2710166275501251
1505995219.7414393,891,0.2840353846549988
1505995219.874799,892,0.272891104221344
1505995220.1415234,894,0.272516667842865
1505995220.273522,895,0.2858283519744873
1505995220.3507333,896,0.2811342179775238
1505995220.5578167,898,0.26999425888061523
1505995220.706773,899,0.26277124881744385
1505995220.9745064,901,0.28009262681007385
1505995221.1079009,902,0.2851283848285675
1505995221.774376,907,0.5954530239105225
1505995222.0427287,909,0.5246475338935852
1505995222.177139,910,0.49471235275268555
1505995222.3105035,911,0.4629133641719818
1505995223.4491355,912,0.42874160408973694
1505995223.5945368,913,0.41066938638687134
1505995223.726844,914,0.3931155800819397
1505995223.859211,915,0.37540191411972046
1505995224.1269047,917,0.3434284031391144
1505995224.2608163,918,0.3312172293663025
1505995224.3947468,919,0.3159714341163635
1505995224.7938175,922,0.27894988656044006
1505995224.9294183,923,0.2817719578742981
1505995225.0598524,924,0.27479788661003113
1505995225.192176,925,0.27271440625190735
1505995225.4594872,927,0.2680794894695282
1505995226.2692976,933,0.26935863494873047
1505995226.405668,934,0.2567051947116852
1505995226.4816344,935,0.2465774267911911
1505995226.6888056,937,0.25290629267692566
1505995227.2244096,941,0.2807733118534088
1505995227.6235406,944,0.7006847858428955
1505995228.0243104,947,0.5848500728607178
1505995229.5749152,951,0.4398632049560547
1505995229.9758143,954,0.3739185929298401
1505995230.1092412,955,0.3604413568973541
1505995230.2460334,956,0.3479367196559906
1505995230.511347,958,0.327766478061676
1505995230.6447582,959,0.3268934190273285
1505995230.7776668,960,0.33217155933380127
1505995231.0435798,962,0.32252857089042664
1505995231.176942,963,0.3184623718261719
1505995231.310868,964,0.31033948063850403
1505995231.444731,965,0.3084009885787964
1505995231.5771182,966,0.3083680272102356
1505995231.84255,968,0.28585493564605713
1505995231.976907,969,0.30128082633018494
1505995232.2436357,971,0.30015823245048523
1505995232.5112095,973,0.2892662584781647
1505995232.5874665,974,0.2774204611778259
1505995232.7937856,976,0.27289897203445435
1505995233.0606303,978,0.2978510558605194
1505995233.1920693,979,0.308054119348526
1505995233.3270907,980,0.3417189121246338
1505995233.4601362,981,0.34905534982681274
1505995233.8712244,984,0.6867966055870056
1505995234.0072055,985,0.6577427387237549
1505995234.1411288,986,0.6402602791786194
1505995235.5558445,989,0.5586241483688354
1505995235.6982405,990,0.5190125703811646
1505995236.7594967,998,0.3556671142578125
1505995237.1587007,1001,0.2991536557674408
1505995237.293074,1002,0.2840135991573334
1505995237.5598683,1004,0.26676180958747864
1505995237.827698,1006,0.24461889266967773
1505995237.9595587,1007,0.23513545095920563
1505995238.3602514,1010,0.2141028493642807
1505995238.4946175,1011,0.21406909823417664
1505995238.702217,1013,0.21427790820598602
1505995238.7773812,1014,0.22030450403690338
1505995238.9088225,1015,0.2214774787425995
1505995239.043158,1016,0.22731196880340576
1505995239.4443352,1019,0.24749049544334412
1505995241.5433462,1027,0.45421671867370605
1505995241.6787236,1028,0.43963128328323364
1505995241.8101003,1029,0.4093589186668396
1505995242.0748608,1031,0.366624116897583
1505995242.3436542,1033,0.35321128368377686
1505995242.477593,1034,0.33372557163238525
1505995242.6099734,1035,0.3215811550617218
1505995242.8757565,1037,0.30405518412590027
1505995243.145521,1039,0.29943400621414185
1505995243.2759514,1040,0.2940422296524048
1505995243.4093394,1041,0.2933410704135895
1505995243.8124278,1044,0.2745725214481354
1505995243.943782,1045,0.2581549286842346
1505995244.0771549,1046,0.2502918243408203
1505995244.741972,1051,0.2615989148616791
1505995244.8928385,1053,0.2474372237920761
1505995245.0252466,1054,0.2404763549566269
1505995245.2930012,1056,0.23569244146347046
1505995245.4263604,1057,0.23494023084640503
1505995245.6946995,1059,0.22160066664218903
1505995247.5246253,1065,0.537047266960144
1505995247.6580222,1066,0.5089077949523926
1505995247.9264328,1068,0.44942155480384827
1505995248.194773,1070,0.4032535254955292
1505995248.7248373,1074,0.3386778235435486
1505995248.9927633,1076,0.31665319204330444
1505995249.1261492,1077,0.3014166057109833
1505995249.258534,1078,0.29255494475364685
1505995249.5248802,1080,0.2771531939506531
1505995249.7962282,1082,0.2741778790950775
1505995250.0594862,1084,0.24926599860191345
1505995250.1948981,1085,0.2522730827331543
1505995250.3262906,1086,0.24053935706615448
1505995250.459243,1087,0.23031961917877197
1505995250.5931625,1088,0.22915580868721008
1505995251.0149407,1092,0.22763875126838684
1505995251.2777312,1094,0.22763024270534515
1505995251.4101365,1095,0.24117125570774078
1505995252.210457,1101,0.5801919102668762
1505995253.4952118,1103,0.5141501426696777
1505995253.7624798,1105,0.4504116177558899
1505995253.8943505,1106,0.4204154908657074
1505995254.0252934,1107,0.4074159860610962
1505995254.8312058,1113,0.29159408807754517
1505995255.2293406,1116,0.2594185173511505
1505995255.49413,1118,0.2558632791042328
1505995255.8942778,1121,0.2591854929924011
1505995256.2934453,1124,0.30970558524131775
1505995256.4268062,1125,0.29435133934020996
1505995256.6925948,1127,0.29585397243499756
1505995256.825967,1128,0.2974521219730377
1505995256.9623587,1129,0.28079530596733093
1505995257.0365589,1130,0.26707160472869873
1505995257.245121,1132,0.32088667154312134
1505995257.376535,1133,0.31322532892227173
1505995257.6413283,1135,0.29719629883766174
1505995257.7742958,1136,0.29638028144836426
1505995257.9067028,1137,0.29607564210891724
1505995259.3157783,1140,0.6524421572685242
1505995259.465179,1141,0.6182713508605957
1505995259.7288907,1143,0.5500675439834595
1505995260.79613,1151,0.385052353143692
1505995260.9284852,1152,0.3806445002555847
1505995261.0598633,1153,0.36092719435691833
1505995261.1912713,1154,0.3414183259010315
1505995261.3256323,1155,0.32732319831848145
1505995261.6000931,1157,0.30153998732566833
1505995261.731447,1158,0.28217625617980957
1505995261.8628013,1159,0.2760038673877716
1505995262.260934,1162,0.25999006628990173
1505995262.3943448,1163,0.246341735124588
1505995262.524686,1164,0.2413833737373352
1505995262.9257734,1167,0.25618287920951843
1505995263.1343455,1169,0.24960391223430634
1505995265.4289968,1179,0.6177435517311096
1505995265.8276322,1182,0.4981868863105774
1505995266.0933511,1184,0.4376010000705719
1505995266.22671,1185,0.41002246737480164
1505995266.4934654,1187,0.35938042402267456
1505995266.6267543,1188,0.3464387059211731
1505995266.7617352,1189,0.3246190845966339
1505995267.0267677,1191,0.2863638997077942
1505995267.4251564,1194,0.2496272772550583
1505995267.5575128,1195,0.23834183812141418
1505995267.6919,1196,0.2507477402687073
1505995267.8238406,1197,0.2578109800815582
1505995267.9572434,1198,0.24912267923355103
1505995268.0901344,1199,0.24591559171676636
1505995268.2240193,1200,0.24851316213607788
1505995268.3563814,1201,0.24933506548404694
1505995268.6231573,1203,0.2309304028749466
1505995268.8894234,1205,0.21807153522968292
1505995269.0230742,1206,0.20351457595825195
1505995269.2356515,1208,0.2000798135995865
1505995269.4442134,1210,0.1880803406238556
1505995269.718,1212,0.20016390085220337
1505995269.852352,1213,0.20638751983642578
1505995269.9902644,1214,0.21286368370056152
1505995270.1231227,1215,0.21663682162761688
1505995271.2614288,1216,0.684516966342926
1505995271.4088836,1217,0.6507513523101807
1505995271.9435096,1221,0.5036312937736511
1505995272.6106317,1226,0.37819957733154297
1505995272.7450187,1227,0.36097103357315063
1505995273.0134172,1229,0.3260940611362457
1505995273.1477528,1230,0.30479955673217773
1505995273.2811384,1231,0.3082594573497772
1505995273.6788092,1234,0.2706986665725708
1505995273.8101645,1235,0.2671697735786438
1505995273.9430895,1236,0.24890893697738647
1505995274.209295,1238,0.23809532821178436
1505995274.6099966,1241,0.2106403261423111
1505995275.013844,1244,0.207378089427948
1505995275.2805743,1246,0.20088572800159454
1505995275.432097,1248,0.18996116518974304
1505995275.563971,1249,0.180764302611351
1505995275.8312852,1251,0.1909591257572174
1505995275.9606905,1252,0.18539513647556305
1505995277.3795257,1255,0.657135009765625
1505995277.5114567,1256,0.6048635244369507
1505995277.6403813,1257,0.5792856812477112
1505995277.908804,1259,0.49262621998786926
1505995278.0426548,1260,0.463784784078598
1505995278.177082,1261,0.4319300353527069
1505995278.4438362,1263,0.37381595373153687
1505995278.5777602,1264,0.355826199054718
1505995278.712123,1265,0.3508129119873047
1505995278.843539,1266,0.3540397584438324
1505995278.97687,1267,0.32818230986595154
1505995279.1105323,1268,0.3257656395435333
1505995279.3787858,1270,0.3087536096572876
1505995279.776496,1273,0.2865806519985199
1505995279.9094024,1274,0.2816883623600006
1505995280.1760437,1276,0.2602441906929016
1505995280.7095923,1280,0.25489330291748047
1505995280.8429127,1281,0.24483701586723328
1505995281.109447,1283,0.22251075506210327
1505995281.5309446,1287,0.2100115567445755
1505995281.7947493,1289,0.20091958343982697
1505995282.0616035,1291,0.19965164363384247
1505995283.3446093,1293,0.19990545511245728
1505995283.478998,1294,0.6470775604248047
1505995283.6129267,1295,0.6111368536949158
1505995283.7483292,1296,0.5734595060348511
1505995284.0125945,1298,0.5089917182922363
1505995284.4126942,1301,0.4175757169723511
1505995284.544111,1302,0.3939369320869446
1505995284.8128314,1304,0.37147483229637146
1505995284.9477532,1305,0.3407367169857025
1505995285.083341,1306,0.32544100284576416
1505995285.3475218,1308,0.3166174590587616
1505995285.8783426,1312,0.25763118267059326
1505995286.1437032,1314,0.2340422421693802
1505995286.277091,1315,0.2216503918170929
1505995286.5455225,1317,0.21633078157901764
1505995286.6779056,1318,0.21173575520515442
1505995286.812853,1319,0.21163047850131989
1505995287.079429,1321,0.21894009411334991
1505995287.2103465,1322,0.2196037620306015
1505995287.6521962,1326,0.2179044783115387
1505995287.785383,1327,0.20428071916103363
1505995287.9194646,1328,0.21018318831920624
1505995288.0524108,1329,0.20912215113639832
1505995289.193843,1330,0.20615023374557495
1505995289.4772546,1332,0.20277881622314453
1505995289.7444427,1334,0.6403558850288391
1505995289.8757875,1335,0.5969862937927246
1505995290.011158,1336,0.5488739013671875
1505995290.1435766,1337,0.5067508220672607
1505995290.277948,1338,0.47729215025901794
1505995290.4118493,1339,0.4482296407222748
1505995290.8119547,1342,0.37820589542388916
1505995291.210055,1345,0.3531360626220703
1505995291.478339,1347,0.3346351683139801
